row_id,cow_id,age,stage,sex,date_birth,date_death,date_death_expected,is_owned,cause_removal,is_replacement,is_introduced,is_in_common_ranch,is_grazed,parity,date_last_delivery,date_got_pregnant,date_dried,n_ai,day_heat,day_last_heat,day_last_heat_detected,n_heat_from_ai,infection_status,date_ial,date_ipl,date_ipl_expected,date_ebl,date_ebl_expected,cause_infection,susceptibility_ial_to_ipl,susceptibility_ipl_to_ebl,area_id,months_in_area,chamber_id,is_isolated,i_month
41,41,36,milking,female,-29,,0,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,1,-4,-1,,0,24,2,2,,ial,6,,,,,insects,FALSE,FALSE,2,-4,,FALSE,7
43,43,35,milking,female,-28,,12,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,1,-3,3,,0,18,26,26,0,s,,,,,,,TRUE,FALSE,2,-3,,FALSE,7
44,44,34,milking,female,-27,,36,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,1,-2,2,,0,14,24,24,0,s,,,,,,,FALSE,FALSE,2,-2,,FALSE,7
45,45,33,milking,female,-26,,11,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,1,-1,3,,0,,8,8,0,s,,,,,,,TRUE,FALSE,2,-1,,FALSE,7
46,46,33,milking,female,-26,,28,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,1,-1,4,,0,16,26,26,0,s,,,,,,,FALSE,FALSE,2,-1,,FALSE,7
47,47,33,milking,female,-26,,51,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,1,-1,2,,0,19,27,27,0,s,,,,,,,FALSE,FALSE,2,-1,,FALSE,7
48,48,32,milking,female,-25,,19,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,1,0,5,,0,,2,2,0,s,,,,,,,TRUE,FALSE,2,0,,FALSE,7
49,49,31,milking,female,-24,,89,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,1,2,5,,0,0,1,1,0,s,,,,,,,TRUE,FALSE,2,12,,FALSE,7
50,50,29,milking,female,-22,,32,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,1,4,,,0,3,12,5,,s,,,,,,,FALSE,FALSE,2,10,,FALSE,7
51,51,29,milking,female,-22,,38,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,1,4,7,,0,,4,4,0,s,,,,,,,FALSE,FALSE,2,10,,FALSE,7
52,52,27,milking,female,-20,,25,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,1,6,,,0,22,12,16,,s,,,,,,,FALSE,FALSE,2,8,,FALSE,7
53,53,25,heifer,female,-18,,22,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,0,,-2,,0,6,16,23,,s,,,,,,,FALSE,FALSE,2,6,,FALSE,7
54,54,22,heifer,female,-15,,76,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,0,,6,,0,,13,13,0,s,,,,,,,FALSE,FALSE,2,3,,FALSE,7
55,55,22,heifer,female,-15,,90,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,0,,1,,0,0,12,12,0,s,,,,,,,TRUE,FALSE,2,3,,FALSE,7
56,56,21,heifer,female,-14,,39,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,0,,3,,0,,3,3,0,s,,,,,,,TRUE,FALSE,2,2,,FALSE,7
57,57,21,heifer,female,-14,,111,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,0,,1,,0,,21,21,0,s,,,,,,,FALSE,FALSE,2,2,,FALSE,7
58,58,20,heifer,female,-13,,35,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,0,,1,,0,0,7,7,0,s,,,,,,,FALSE,FALSE,2,1,,FALSE,7
59,59,19,heifer,female,-12,,23,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,0,,6,,0,,20,20,0,s,,,,,,,FALSE,FALSE,2,0,,FALSE,7
60,60,19,heifer,female,-12,,57,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,0,,,,5,22,30,30,0,s,,,,,,,TRUE,TRUE,2,0,,FALSE,7
61,61,19,heifer,female,-12,,25,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,0,,3,,0,,6,6,0,s,,,,,,,TRUE,FALSE,2,0,,FALSE,7
62,62,17,heifer,female,-10,,62,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,0,,5,,0,16,24,24,0,s,,,,,,,TRUE,FALSE,2,7,,FALSE,7
63,63,16,heifer,female,-9,,69,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,0,,6,,0,,11,11,0,s,,,,,,,TRUE,FALSE,2,6,,FALSE,7
64,64,13,heifer,female,-6,,34,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,0,,,,0,28,6,,0,s,,,,,,,FALSE,FALSE,2,3,,FALSE,7
65,65,13,heifer,female,-6,,21,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,0,,,,0,28,7,,0,s,,,,,,,TRUE,FALSE,2,3,,FALSE,7
66,66,12,heifer,female,-5,,48,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,0,,,,0,12,20,,0,s,,,,,,,TRUE,FALSE,2,2,,FALSE,7
67,67,12,heifer,female,-5,,57,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,0,,,,0,3,11,,0,s,,,,,,,FALSE,FALSE,2,2,,FALSE,7
68,68,11,calf,female,-4,,86,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,0,,,,0,4,13,,0,s,,,,,,,FALSE,FALSE,2,1,,FALSE,7
69,69,10,calf,female,-3,,44,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,0,,,,0,15,24,,0,s,,,,,,,FALSE,FALSE,2,0,,FALSE,7
70,70,10,calf,female,-3,,28,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,0,,,,0,14,24,,0,s,,,,,,,TRUE,TRUE,2,0,,FALSE,7
71,71,10,calf,female,-3,,80,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,0,,,,0,26,4,,0,s,,,,,,,TRUE,FALSE,2,0,,FALSE,7
72,72,8,calf,female,-1,,28,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,0,,,,0,13,23,,0,s,,,,,,,TRUE,FALSE,2,7,,FALSE,7
73,73,7,calf,female,0,,74,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,0,,,,0,3,12,,0,s,,,,,,,TRUE,FALSE,2,6,,FALSE,7
,78,4,calf,female,3,,51,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,0,,,,0,15,,,,s,,,,,,,FALSE,FALSE,2,,,,7
,79,4,calf,female,3,,82,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,0,,,,0,8,,,,s,,,,,,,FALSE,FALSE,2,,,,7
,80,4,calf,female,3,,71,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,0,,,,0,19,,,,s,,,,,,,FALSE,FALSE,2,,,,7
,82,3,calf,female,4,,109,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,0,,,,0,15,,,,s,,,,,,,FALSE,FALSE,,,,,7
,85,3,calf,female,4,,70,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,0,,,,0,8,,,,s,,,,,,,TRUE,FALSE,,,,,7
,87,1,calf,female,6,,67,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,0,,,,0,4,,,,s,,,,,,,TRUE,TRUE,,,,,7
,89,0,calf,male,7,,110,FALSE,sold,FALSE,FALSE,FALSE,FALSE,0,,,,0,23,,,,s,,,,,,,TRUE,FALSE,,,,,
,90,0,calf,female,7,,53,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,0,,,,0,29,,,,s,,,,,,,FALSE,FALSE,,,,,
,91,0,calf,female,7,,82,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,0,,,,0,22,,,,s,,,,,,,FALSE,FALSE,,,,,
,92,0,calf,male,7,,38,FALSE,sold,FALSE,FALSE,FALSE,FALSE,0,,,,0,25,,,,s,,,,,,,FALSE,FALSE,,,,,
,93,0,calf,female,7,,160,FALSE,sold,FALSE,FALSE,FALSE,FALSE,0,,,,0,25,,,,s,,,,,,,FALSE,FALSE,,,,,
,94,0,calf,male,7,,26,FALSE,sold,FALSE,FALSE,FALSE,FALSE,0,,,,0,2,,,,s,,,,,,,FALSE,FALSE,,,,,
,95,0,calf,female,7,,10,FALSE,sold,FALSE,FALSE,FALSE,FALSE,0,,,,0,13,,,,s,,,,,,,FALSE,FALSE,,,,,
,96,0,calf,male,7,7,7,FALSE,dead,FALSE,FALSE,FALSE,FALSE,0,,,,0,4,,,,s,,,,,,,FALSE,FALSE,,,,,
,97,0,calf,female,7,,108,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,0,,,,0,4,,,,s,,,,,,,FALSE,FALSE,,,,,
1,1,105,milking,female,-97,,21,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,7,7,,,0,14,23,23,,ial,-41,,60,,,initial,TRUE,TRUE,2,-6,,FALSE,8
2,2,99,milking,female,-91,,55,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,6,-1,4,,0,,4,4,0,s,,,,,,,FALSE,FALSE,2,-1,,FALSE,8
4,4,93,milking,female,-85,,76,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,6,7,,,0,12,21,22,,ial,-34,,,,,initial,FALSE,FALSE,2,-6,,FALSE,8
5,5,91,milking,female,-83,,64,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,5,-2,1,,0,0,5,5,0,ial,-12,,,,,initial,FALSE,FALSE,2,-2,,FALSE,8
6,6,89,milking,female,-81,,41,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,5,4,8,,0,,11,11,0,s,,,,,,,TRUE,FALSE,2,-9,,FALSE,8
8,8,82,milking,female,-74,,17,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,4,1,4,-3,0,,4,4,0,ial,-41,,,,,initial,FALSE,FALSE,2,-3,,FALSE,8
9,9,80,dry,female,-72,,51,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,4,-4,-1,,0,30,9,9,,s,,,,,,,FALSE,FALSE,2,-4,,FALSE,8
10,10,77,milking,female,-69,,26,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,4,4,8,,0,12,22,22,0,s,,,,,,,FALSE,FALSE,2,-9,,FALSE,8
11,11,74,dry,female,-66,,9,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,4,-4,-1,,0,12,20,20,,ial,-41,,40,,,initial,TRUE,FALSE,2,-4,,FALSE,8
12,12,72,milking,female,-64,,155,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,4,-2,1,,0,15,26,26,0,s,,,,,,,FALSE,FALSE,2,-2,,FALSE,8
13,13,71,dry,female,-63,,47,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,4,-4,-1,,0,1,10,19,,s,,,,,,,FALSE,FALSE,2,-4,,FALSE,8
14,14,71,milking,female,-63,,53,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,4,-2,5,,0,17,25,25,0,s,,,,,,,FALSE,FALSE,2,-2,,FALSE,8
15,15,70,milking,female,-62,,61,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,4,-2,1,,0,,14,14,0,s,,,,,,,TRUE,FALSE,2,-2,,FALSE,8
16,16,63,milking,female,-55,,28,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,4,6,,,0,3,1,15,,s,,,,,,,FALSE,FALSE,2,-7,,FALSE,8
17,17,63,milking,female,-55,,27,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,4,8,,,0,26,30,26,,s,,,,,,,TRUE,FALSE,2,-5,,FALSE,8
18,18,59,milking,female,-51,,64,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,3,-3,6,,0,,8,8,0,s,,,,,,,TRUE,TRUE,2,-3,,FALSE,8
19,19,58,milking,female,-50,,29,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,3,4,7,,0,,16,16,0,s,,,,,,,FALSE,FALSE,2,-9,,FALSE,8
20,20,54,milking,female,-46,,40,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,3,3,,-1,3,19,28,28,0,ial,6,,,,,insects,FALSE,FALSE,2,-1,,FALSE,8
21,21,52,milking,female,-44,,65,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,3,7,,,0,30,23,30,,s,,,,,,,FALSE,FALSE,2,-6,,FALSE,8
22,22,52,milking,female,-44,,38,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,3,3,7,-1,0,0,26,26,0,s,,,,,,,FALSE,FALSE,2,-1,,FALSE,8
24,24,50,milking,female,-42,,94,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,3,7,,,0,1,22,4,,s,,,,,,,FALSE,FALSE,2,-6,,FALSE,8
25,25,50,milking,female,-42,,27,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,2,7,,,0,27,22,21,,s,,,,,,,FALSE,FALSE,2,-6,,FALSE,8
26,26,49,milking,female,-41,,26,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,2,8,,,0,11,28,10,,s,,,,,,,TRUE,FALSE,2,-5,,FALSE,8
27,27,49,milking,female,-41,,15,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,2,-3,1,,0,,23,23,0,ial,-34,,,,,initial,FALSE,FALSE,2,-3,,FALSE,8
28,28,49,dry,female,-41,,10,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,1,-4,-1,,0,6,16,25,,ial,7,,,,,insects,FALSE,FALSE,2,-4,,FALSE,8
30,30,47,milking,female,-39,,17,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,2,-1,2,,0,,8,8,0,s,,,,,,,FALSE,FALSE,2,-1,,FALSE,8
31,31,47,milking,female,-39,,36,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,2,-1,3,,0,,15,15,0,s,,,,,,,FALSE,FALSE,2,-1,,FALSE,8
32,32,46,milking,female,-38,,52,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,2,1,5,-3,0,15,23,23,0,s,,,,,,,FALSE,FALSE,2,-3,,FALSE,8
33,33,45,milking,female,-37,,32,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,1,-2,1,,0,0,23,23,0,s,,,,,,,TRUE,FALSE,2,-2,,FALSE,8
34,34,43,milking,female,-35,,27,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,2,2,7,-2,0,,5,5,0,s,,,,,,,FALSE,FALSE,2,-2,,FALSE,8
35,35,43,milking,female,-35,,18,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,2,3,8,-1,0,14,22,22,0,s,,,,,,,FALSE,FALSE,2,-1,,FALSE,8
36,36,39,milking,female,-31,,94,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,2,7,,,0,2,30,6,,s,,,,,,,FALSE,FALSE,2,-6,,FALSE,8
37,37,39,milking,female,-31,,53,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,2,7,,,0,6,12,17,,ial,6,,,,,insects,FALSE,FALSE,2,-6,,FALSE,8
39,39,39,milking,female,-31,,27,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,2,7,,,0,16,4,18,,s,,,,,,,FALSE,FALSE,2,-6,,FALSE,8
40,40,37,dry,female,-29,,9,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,1,-4,-1,,0,6,17,17,,s,,,,,,,TRUE,FALSE,2,-4,,FALSE,8
41,41,37,dry,female,-29,,0,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,1,-4,-1,,0,24,2,2,,ial,6,,,,,insects,FALSE,FALSE,2,-4,,FALSE,8
43,43,36,milking,female,-28,,12,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,1,-3,3,,0,18,26,26,0,s,,,,,,,TRUE,FALSE,2,-3,,FALSE,8
44,44,35,milking,female,-27,,36,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,1,-2,2,,0,14,24,24,0,s,,,,,,,FALSE,FALSE,2,-2,,FALSE,8
45,45,34,milking,female,-26,,11,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,1,-1,3,,0,,8,8,0,s,,,,,,,TRUE,FALSE,2,-1,,FALSE,8
46,46,34,milking,female,-26,,28,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,1,-1,4,,0,16,26,26,0,s,,,,,,,FALSE,FALSE,2,-1,,FALSE,8
47,47,34,milking,female,-26,,51,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,1,-1,2,,0,19,27,27,0,s,,,,,,,FALSE,FALSE,2,-1,,FALSE,8
48,48,33,milking,female,-25,,19,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,1,0,5,,0,,2,2,0,s,,,,,,,TRUE,FALSE,2,0,,FALSE,8
49,49,32,milking,female,-24,,89,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,1,2,5,,0,0,1,1,0,s,,,,,,,TRUE,FALSE,2,12,,FALSE,8
50,50,30,milking,female,-22,,32,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,1,4,8,,0,13,25,25,0,s,,,,,,,FALSE,FALSE,2,10,,FALSE,8
51,51,30,milking,female,-22,,38,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,1,4,7,,0,,4,4,0,s,,,,,,,FALSE,FALSE,2,10,,FALSE,8
52,52,28,milking,female,-20,,25,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,1,6,,,0,22,12,16,,s,,,,,,,FALSE,FALSE,2,8,,FALSE,8
53,53,26,milking,female,-18,,22,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,1,8,,,0,15,16,23,,s,,,,,,,FALSE,FALSE,2,6,,FALSE,8
54,54,23,heifer,female,-15,,76,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,0,,6,,0,,13,13,0,s,,,,,,,FALSE,FALSE,2,3,,FALSE,8
55,55,23,heifer,female,-15,,90,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,0,,1,,0,0,12,12,0,s,,,,,,,TRUE,FALSE,2,3,,FALSE,8
56,56,22,heifer,female,-14,,39,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,0,,3,,0,,3,3,0,s,,,,,,,TRUE,FALSE,2,2,,FALSE,8
57,57,22,heifer,female,-14,,111,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,0,,1,,0,,21,21,0,s,,,,,,,FALSE,FALSE,2,2,,FALSE,8
58,58,21,heifer,female,-13,,35,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,0,,1,,0,0,7,7,0,s,,,,,,,FALSE,FALSE,2,1,,FALSE,8
59,59,20,heifer,female,-12,,23,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,0,,6,,0,,20,20,0,s,,,,,,,FALSE,FALSE,2,0,,FALSE,8
60,60,20,heifer,female,-12,,57,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,0,,8,,0,,22,22,0,s,,,,,,,TRUE,TRUE,2,0,,FALSE,8
61,61,20,heifer,female,-12,,25,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,0,,3,,0,,6,6,0,s,,,,,,,TRUE,FALSE,2,0,,FALSE,8
62,62,18,heifer,female,-10,,62,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,0,,5,,0,16,24,24,0,s,,,,,,,TRUE,FALSE,2,7,,FALSE,8
63,63,17,heifer,female,-9,,69,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,0,,6,,0,,11,11,0,s,,,,,,,TRUE,FALSE,2,6,,FALSE,8
64,64,14,heifer,female,-6,,34,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,0,,,,0,28,6,,0,s,,,,,,,FALSE,FALSE,2,3,,FALSE,8
65,65,14,heifer,female,-6,,21,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,0,,,,0,28,7,,0,s,,,,,,,TRUE,FALSE,2,3,,FALSE,8
66,66,13,heifer,female,-5,,48,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,0,,,,0,12,20,,0,s,,,,,,,TRUE,FALSE,2,2,,FALSE,8
67,67,13,heifer,female,-5,,57,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,0,,,,0,3,11,,0,s,,,,,,,FALSE,FALSE,2,2,,FALSE,8
68,68,12,heifer,female,-4,,86,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,0,,,,0,4,13,,0,s,,,,,,,FALSE,FALSE,2,1,,FALSE,8
69,69,11,calf,female,-3,,44,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,0,,,,0,15,24,,0,s,,,,,,,FALSE,FALSE,2,0,,FALSE,8
70,70,11,calf,female,-3,,28,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,0,,,,0,14,24,,0,s,,,,,,,TRUE,TRUE,2,0,,FALSE,8
71,71,11,calf,female,-3,,80,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,0,,,,0,26,4,,0,s,,,,,,,TRUE,FALSE,2,0,,FALSE,8
72,72,9,calf,female,-1,,28,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,0,,,,0,13,23,,0,s,,,,,,,TRUE,FALSE,2,7,,FALSE,8
73,73,8,calf,female,0,,74,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,0,,,,0,3,12,,0,s,,,,,,,TRUE,FALSE,2,6,,FALSE,8
,78,5,calf,female,3,,51,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,0,,,,0,15,,,,s,,,,,,,FALSE,FALSE,2,,,,8
,79,5,calf,female,3,,82,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,0,,,,0,8,,,,s,,,,,,,FALSE,FALSE,2,,,,8
,80,5,calf,female,3,,71,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,0,,,,0,19,,,,s,,,,,,,FALSE,FALSE,2,,,,8
,82,4,calf,female,4,,109,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,0,,,,0,15,,,,s,,,,,,,FALSE,FALSE,2,,,,8
,85,4,calf,female,4,,70,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,0,,,,0,8,,,,s,,,,,,,TRUE,FALSE,2,,,,8
,87,2,calf,female,6,,67,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,0,,,,0,4,,,,s,,,,,,,TRUE,TRUE,,,,,8
,90,1,calf,female,7,,53,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,0,,,,0,29,,,,s,,,,,,,FALSE,FALSE,,,,,8
,91,1,calf,female,7,,82,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,0,,,,0,22,,,,s,,,,,,,FALSE,FALSE,,,,,8
,97,1,calf,female,7,,108,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,0,,,,0,4,,,,s,,,,,,,FALSE,FALSE,,,,,8
,98,0,calf,female,8,,112,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,0,,,,0,4,,,,s,,,,,,,FALSE,FALSE,,,,,
,99,0,calf,male,8,,145,FALSE,sold,FALSE,FALSE,FALSE,FALSE,0,,,,0,5,,,,s,,,,,,,TRUE,FALSE,,,,,
,100,0,calf,female,8,,41,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,0,,,,0,2,,,,s,,,,,,,FALSE,FALSE,,,,,
1,1,106,milking,female,-97,,21,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,7,7,,,0,14,23,23,,ial,-41,,60,,,initial,TRUE,TRUE,2,-6,,FALSE,9
2,2,100,milking,female,-91,,55,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,6,-1,4,,0,,4,4,0,s,,,,,,,FALSE,FALSE,2,-1,,FALSE,9
4,4,94,milking,female,-85,,76,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,6,7,,,0,12,21,22,,ial,-34,,,,,initial,FALSE,FALSE,2,-6,,FALSE,9
5,5,92,milking,female,-83,,64,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,5,-2,1,,0,0,5,5,0,ial,-12,,,,,initial,FALSE,FALSE,2,-2,,FALSE,9
6,6,90,milking,female,-81,,41,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,5,4,8,,0,,11,11,0,s,,,,,,,TRUE,FALSE,2,-9,,FALSE,9
8,8,83,milking,female,-74,,17,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,4,1,4,-3,0,,4,4,0,ial,-41,,,,,initial,FALSE,FALSE,2,-3,,FALSE,9
9,9,81,milking,female,-72,,51,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,5,9,,,0,11,30,9,,s,,,,,,,FALSE,FALSE,2,-4,,FALSE,9
10,10,78,milking,female,-69,,26,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,4,4,8,,0,12,22,22,0,s,,,,,,,FALSE,FALSE,2,-9,,FALSE,9
11,11,75,milking,female,-66,9,9,FALSE,dead,TRUE,FALSE,FALSE,FALSE,5,9,,,0,30,3,20,,ial,-41,,40,,,initial,TRUE,FALSE,2,-4,,FALSE,9
12,12,73,milking,female,-64,,155,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,4,-2,1,,0,15,26,26,0,s,,,,,,,FALSE,FALSE,2,-2,,FALSE,9
13,13,72,milking,female,-63,,47,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,5,9,,,0,28,18,19,,s,,,,,,,FALSE,FALSE,2,-4,,FALSE,9
14,14,72,milking,female,-63,,53,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,4,-2,5,,0,17,25,25,0,s,,,,,,,FALSE,FALSE,2,-2,,FALSE,9
15,15,71,milking,female,-62,,61,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,4,-2,1,,0,,14,14,0,s,,,,,,,TRUE,FALSE,2,-2,,FALSE,9
16,16,64,milking,female,-55,,28,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,4,6,9,,0,0,3,3,0,s,,,,,,,FALSE,FALSE,2,-7,,FALSE,9
17,17,64,milking,female,-55,,27,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,4,8,,,0,26,30,26,,s,,,,,,,TRUE,FALSE,2,-5,,FALSE,9
18,18,60,dry,female,-51,,64,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,3,-3,6,,0,,8,8,0,s,,,,,,,TRUE,TRUE,2,-3,,FALSE,9
19,19,59,milking,female,-50,,29,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,3,4,7,,0,,16,16,0,s,,,,,,,FALSE,FALSE,2,-9,,FALSE,9
20,20,55,milking,female,-46,,40,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,3,3,9,-1,0,,19,19,0,ial,6,,,,,insects,FALSE,FALSE,2,-1,,FALSE,9
21,21,53,milking,female,-44,,65,TRUE,will_die,TRUE,FALSE,FALSE,FALSE,3,7,,,0,30,23,30,,s,,,,,,,FALSE,FALSE,2,-6,,FALSE,9
22,22,53,milking,female,-44,,38,TRUE,will_be_slaughtered,TRUE,FALSE,FALSE,FALSE,3,3,7,-1,0,0,26,26,0,s,,,,,,,FALSE,FALSE,2,-1,,FALSE,9
